	index	billing_country	coupon	order_item	paid_date	course_category	order_id	salesperson	price
8988	8988	CA	jfl69	English Basic Level 1 (ESLB1)	2023-01-09 01:48:07+00:00	esl	7386133	Romualdo Corina Irma	10.0
8989	8989	CL		Membresías Canaway - 12 meses - $599 USD	2023-01-09 01:51:28+00:00	membresia	7386253	Maite Orfeo Roberto	120.0
8990	8990	MX	mmaxxnia	4 cursos x $250 USD	2023-01-09 02:10:44+00:00	4 cursos x $250	7386798	Osvaldo Lucrecia Priscila	50.0
8991	8991	CL	jflxxnew	Induction Level 1 (IND1)	2023-01-09 02:36:30+00:00	esl	7387363	Romualdo Corina Irma	10.0
8992	8992	CO		Membresías Canaway - 6 meses - $399 USD	2023-01-09 02:50:43+00:00	membresia	7387842	Maite Orfeo Roberto	80.0
8993	8993	CL	kfbxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-09 03:07:17+00:00	membresia	7387925	Maite Orfeo Roberto	120.0
8994	8994	CL		2 cursos x $130 USD	2023-01-09 02:56:55+00:00	2 cursos x $130	7388012	Osvaldo Lucrecia Priscila	20.0
8995	8995	CL	lmqxxnew	2 cursos x $130 USD	2023-01-09 03:05:28+00:00	2 cursos x $130	7388241	Jhonny Rodrigo Félix	20.0
8996	8996	CA	kfbxxrec	2 cursos x $130 USD	2023-01-09 03:05:49+00:00	2 cursos x $130	7388396	Maite Orfeo Roberto	20.0
8997	8997	PE	kfbxxnew	2 cursos x $130 USD	2023-01-09 03:59:27+00:00	2 cursos x $130	7389751	Maite Orfeo Roberto	20.0
8998	8998	CA	kfbxxnew	2 cursos x $130 USD	2023-01-09 04:00:38+00:00	2 cursos x $130	7389870	Maite Orfeo Roberto	20.0
8999	8999	CA	jfl69	English Basic Level 4 (ESLB4)	2023-01-09 04:02:06+00:00	esl	7390042	Romualdo Corina Irma	10.0
9000	9000	CL		English Basic Level 7 (ESLB7)	2023-01-09 04:14:56+00:00	esl	7390322	Romualdo Corina Irma	10.0
9001	9001	CA	jflxxrec	2 cursos x $130 USD	2023-01-09 04:37:39+00:00	2 cursos x $130	7390558	Romualdo Corina Irma	20.0
9002	9002	CL	jflxxrec	2 cursos x $130 USD	2023-01-09 04:40:44+00:00	2 cursos x $130	7390626	Romualdo Corina Irma	20.0
9003	9003	PE	jflxxnia	2 cursos x $130 USD	2023-01-09 07:35:20+00:00	2 cursos x $130	7392591	Romualdo Corina Irma	20.0
9004	9004	CL	mjg69	English Basic Level 4 (ESLB4)	2023-01-09 14:07:31+00:00	esl	7395492	Consuela Yésica Balbina	10.0
9005	9005	CL	lmqxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-09 14:39:58+00:00	membresia	7395769	Jhonny Rodrigo Félix	120.0
9006	9006	PE		2 cursos x $130 USD	2023-01-09 15:13:37+00:00	2 cursos x $130	7396104	Jhonny Rodrigo Félix	20.0
9007	9007	CL	mma69nemenf	Conversation - Intermediate level - January (CONV-I)	2023-01-09 15:36:22+00:00	con	7396498	Osvaldo Lucrecia Priscila	10.0
9008	9008	CL	lmqxxnew	2 cursos x $130 USD	2023-01-09 15:40:12+00:00	2 cursos x $130	7396880	Jhonny Rodrigo Félix	20.0
9009	9009	EC		English Intermediate Level 8 (ESLI8)	2023-01-09 15:49:40+00:00	esl	7396991	Romualdo Corina Irma	10.0
9010	9010	CL		Membresías Canaway - 6 meses - $399 USD	2023-01-09 15:57:06+00:00	membresia	7397173	Romualdo Corina Irma	80.0
9011	9011	CL	lmqxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-09 16:00:55+00:00	membresia	7397300	Jhonny Rodrigo Félix	80.0
9012	9012	CL	mjgxxnew	2 cursos x $130 USD	2023-01-09 16:11:54+00:00	2 cursos x $130	7397800	Consuela Yésica Balbina	20.0
9013	9013	CA	lmqxxnew	Induction Level 1 (IND1)	2023-01-09 16:16:09+00:00	esl	7398238	Jhonny Rodrigo Félix	10.0
9014	9014	MX	mmaxxnia	English Basic Level 3 (ESLB3)	2023-01-09 16:18:22+00:00	esl	7398316	Osvaldo Lucrecia Priscila	10.0
9015	9015	CA	jflxxrec	IELTS Exam Preparation (IELTS)	2023-01-09 17:30:26+00:00	ielts	7399553	Romualdo Corina Irma	20.0
9016	9016	PE		English Basic Level 3 (ESLB3)	2023-01-09 17:31:51+00:00	esl	7399629	Romualdo Corina Irma	10.0
9017	9017	CL	djgxxrec	Conversation - Intermediate level - January (CONV-I)	2023-01-09 18:02:00+00:00	con	7400291	José María Yasmina María Belén	10.0
9018	9018	CA		English Basic Level 4 (ESLB4)	2023-01-09 18:03:04+00:00	esl	7400339	Ovidia Arsenio Maxi	10.0
9019	9019	CA	mmaxxnre	2 cursos x $130 USD	2023-01-09 18:10:19+00:00	2 cursos x $130	7400479	Osvaldo Lucrecia Priscila	20.0
9020	9020	MX	jflcps	Canaway Private School - Tuition (OLD) : Monthly for 10 months	2023-01-09 18:31:10+00:00	cps	7400810	Romualdo Corina Irma	90.0
9021	9021	MX	jflcps	Canaway Private School - Tuition (OLD) : Monthly for 10 months	2023-01-09 18:31:10+00:00	cps	7400810	Romualdo Corina Irma	90.0
9022	9022	CA		2 cursos x $130 USD	2023-01-09 19:23:43+00:00	2 cursos x $130	7401595	Romualdo Corina Irma	20.0
9023	9023	CL	kfbxxnew	Membresías Canaway - 9 meses - $499 USD	2023-01-09 19:30:01+00:00	membresia	7401833	Maite Orfeo Roberto	100.0
9024	9024	CA	ytfxxnew	2 cursos x $130 USD	2023-01-09 20:10:38+00:00	2 cursos x $130	7402174	Fabián Pepe Laurentino	20.0
9025	9025	CL		Membresías Canaway - 9 meses - $499 USD	2023-01-09 19:48:11+00:00	membresia	7402423	Consuela Yésica Balbina	100.0
9026	9026	PE		2 cursos x $130 USD	2023-01-09 19:46:00+00:00	2 cursos x $130	7402553	Romualdo Corina Irma	20.0
9027	9027	HN	mmaxxnia	2 cursos x $130 USD	2023-01-09 19:46:39+00:00	2 cursos x $130	7402673	Osvaldo Lucrecia Priscila	20.0
9028	9028	CL	djgxxnew	2 cursos x $130 USD	2023-01-09 19:58:03+00:00	2 cursos x $130	7402996	José María Yasmina María Belén	20.0
9029	9029	AE	mmaxxnia	Canaway Private School - Tuition: One-time payment	2023-01-09 20:15:54+00:00	cps	7403035	Osvaldo Lucrecia Priscila	1000.0
9030	9030	CL	djgxxnew	2 cursos x $130 USD	2023-01-09 20:10:37+00:00	2 cursos x $130	7403600	José María Yasmina María Belén	20.0
9031	9031	CL	djgxxrec	2 cursos x $130 USD	2023-01-09 20:31:17+00:00	2 cursos x $130	7404709	José María Yasmina María Belén	20.0
9032	9032	PE	jflxxnia	2 cursos x $130 USD	2023-01-09 20:34:21+00:00	2 cursos x $130	7404932	Romualdo Corina Irma	20.0
9033	9033	PE		2 cursos x $130 USD	2023-01-09 20:44:19+00:00	2 cursos x $130	7405013	Fabián Pepe Laurentino	20.0
9034	9034	PE	mjgxxnew	English Basic Level 10 (ESLB10)	2023-01-09 20:43:54+00:00	esl	7405137	Consuela Yésica Balbina	10.0
9035	9035	PE	ytfxxnew	English Basic Level 8 (ESLB8)	2023-01-09 20:47:49+00:00	esl	7405236	Fabián Pepe Laurentino	10.0
9036	9036	CL		English Intermediate Level 3 (ESLI3)	2023-01-09 20:50:29+00:00	esl	7405343	Jhonny Rodrigo Félix	10.0
9037	9037	PE	djgxxnew	2 cursos x $130 USD	2023-01-09 20:54:47+00:00	2 cursos x $130	7405504	José María Yasmina María Belén	20.0
9038	9038	BO	djgxxrec	English Basic Level 7 (ESLB7)	2023-01-09 21:53:54+00:00	esl	7405762	José María Yasmina María Belén	10.0
9039	9039	PE		English Basic Level 8 (ESLB8)	2023-01-09 21:08:30+00:00	esl	7405830	José María Yasmina María Belén	10.0
9040	9040	CL		Membresías Canaway - 6 meses - $399 USD	2023-01-09 21:18:24+00:00	membresia	7405996	Osvaldo Lucrecia Priscila	80.0
9041	9041	EC	djgxxrec	2 cursos x $130 USD	2023-01-09 21:25:08+00:00	2 cursos x $130	7406260	José María Yasmina María Belén	20.0
9042	9042	PE	jflxxnia	2 cursos x $130 USD	2023-01-09 21:38:57+00:00	2 cursos x $130	7406483	Romualdo Corina Irma	20.0
9043	9043	CA	jflxxnia	2 cursos x $130 USD	2023-01-09 22:02:19+00:00	2 cursos x $130	7406633	Romualdo Corina Irma	20.0
9044	9044	CA	ytfxxrec	Membresías Canaway - 6 meses - $399 USD	2023-01-09 22:02:40+00:00	membresia	7406746	Fabián Pepe Laurentino	80.0
9045	9045	CL	mmaxxnia	English Intermediate Level 2 (ESLI2)	2023-01-09 22:05:29+00:00	esl	7406810	Osvaldo Lucrecia Priscila	0.0
9046	9046	MX		Writing - January	2023-01-09 22:05:58+00:00	none	7406928	Romualdo Corina Irma	10.0
9047	9047	CA	jflxxrec	2 cursos x $130 USD	2023-01-09 22:21:27+00:00	2 cursos x $130	7407611	Romualdo Corina Irma	20.0
9048	9048	CA		English Basic Level 6 (ESLB6)	2023-01-09 22:50:14+00:00	esl	7408317	Romualdo Corina Irma	10.0
9049	9049	PE	djgxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-09 23:06:17+00:00	membresia	7409080	José María Yasmina María Belén	80.0
9050	9050	CA		2 cursos x $130 USD	2023-01-10 00:00:47+00:00	2 cursos x $130	7410091	José María Yasmina María Belén	20.0
9051	9051	CL	djgxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-10 01:43:42+00:00	membresia	7411139	José María Yasmina María Belén	120.0
9052	9052	MX		2 cursos x $130 USD	2023-01-10 01:52:24+00:00	2 cursos x $130	7411677	Jhonny Rodrigo Félix	20.0
9053	9053	CL	mmaxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-12 08:01:17+00:00	membresia	7411857	Osvaldo Lucrecia Priscila	120.0
9054	9054	CO	djgxxnew	English Basic Level 9 (ESLB9)	2023-01-10 02:00:32+00:00	esl	7412213	José María Yasmina María Belén	10.0
9055	9055	EC	jflxxnia	2 cursos x $130 USD	2023-01-10 02:09:44+00:00	2 cursos x $130	7412529	Romualdo Corina Irma	20.0
9056	9056	CA	jflxxnia	2 cursos x $130 USD	2023-01-10 02:15:17+00:00	2 cursos x $130	7412705	Romualdo Corina Irma	20.0
9057	9057	PE		2 cursos x $130 USD	2023-01-10 03:09:57+00:00	2 cursos x $130	7412932	Romualdo Corina Irma	20.0
9058	9058	CA	ytfxxrec	2 cursos x $130 USD	2023-01-10 03:28:11+00:00	2 cursos x $130	7413287	Fabián Pepe Laurentino	20.0
9059	9059	CL		English Intermediate Level 1 (ESLI1)	2023-01-10 04:04:19+00:00	esl	7413536	Romualdo Corina Irma	10.0
9060	9060	CA	djgxxnew	Induction Level 1 (IND1)	2023-01-10 04:12:08+00:00	esl	7413689	José María Yasmina María Belén	10.0
9061	9061	CA		2 cursos x $130 USD	2023-01-10 04:43:15+00:00	2 cursos x $130	7413839	Jhonny Rodrigo Félix	20.0
9062	9062	CA	mjgvyd50nas	Induction Level 2 (IND2)	2023-01-10 05:04:52+00:00	esl	7413940	Osvaldo Lucrecia Priscila	10.0
9063	9063	CL	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-10 05:29:31+00:00	membresia	7414278	Romualdo Corina Irma	80.0
9064	9064	BO	kfbxxnre	2 cursos x $130 USD	2023-01-11 16:22:48+00:00	2 cursos x $130	7416084	Maite Orfeo Roberto	20.0
9065	9065	CL	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-10 16:46:09+00:00	membresia	7416505	Romualdo Corina Irma	80.0
9066	9066	EC	djgxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-10 17:19:53+00:00	membresia	7416748	José María Yasmina María Belén	120.0
9067	9067	MX	mmaxxnia	English Basic Level 5 (ESLB5)	2023-01-10 17:29:34+00:00	esl	7416995	Osvaldo Lucrecia Priscila	10.0
9068	9068	CL		Membresías Canaway - 12 meses - $599 USD	2023-01-10 17:36:38+00:00	membresia	7417056	Romualdo Corina Irma	120.0
9069	9069	CO		English Intermediate Level 7 (ESLI7)	2023-01-10 18:16:14+00:00	esl	7417383	Maite Orfeo Roberto	0.0
9070	9070	CL	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-10 19:33:14+00:00	membresia	7418048	Romualdo Corina Irma	80.0
9071	9071	CA	djgxxnew	2 cursos x $130 USD	2023-01-10 19:30:29+00:00	2 cursos x $130	7418119	José María Yasmina María Belén	20.0
9072	9072	PE	jflxxrec	Conversation - Intermediate level - January (CONV-I)	2023-01-10 19:34:51+00:00	con	7418224	Romualdo Corina Irma	10.0
9073	9073	CL	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-10 19:49:32+00:00	membresia	7418361	Romualdo Corina Irma	80.0
9074	9074	CA	kfbxxnew	English Basic Level 8 (ESLB8)	2023-01-10 20:42:41+00:00	esl	7419289	Maite Orfeo Roberto	10.0
9075	9075	PE		Canaway Private School - Tuition: Monthly for 10 months	2023-01-10 20:44:34+00:00	cps	7419399	Romualdo Corina Irma	100.0
9076	9076	CL	mjgxxrec	Membresías Canaway - 9 meses - $499 USD	2023-01-10 21:19:15+00:00	membresia	7419735	Consuela Yésica Balbina	100.0
9077	9077	CL	mjgxxrec	Membresías Canaway - 9 meses - $499 USD	2023-01-10 21:30:27+00:00	membresia	7419815	Consuela Yésica Balbina	100.0
9078	9078	CA		English Advanced Level 2 (ESLA2)	2023-01-10 21:40:41+00:00	esl	7419944	Romualdo Corina Irma	10.0
9079	9079	CA	lmqxxnew	English Basic Level 4 (ESLB4)	2023-01-11 01:27:59+00:00	esl	7421448	Jhonny Rodrigo Félix	10.0
9080	9080	HN		English Intermediate Level 5 (ESLI5)	2023-01-11 01:29:16+00:00	esl	7421513	Romualdo Corina Irma	10.0
9081	9081	PE		Canaway Private School - Tuition (OLD): Monthly for 12 months	2023-01-11 15:32:09+00:00	cps	7422249	Romualdo Corina Irma	70.0
9082	9082	PE	jflxxrec	2 cursos x $130 USD	2023-01-11 21:23:13+00:00	2 cursos x $130	7422538	Romualdo Corina Irma	20.0
9083	9083	CA	djgxxnew	Induction Level 1 (IND1)	2023-01-11 23:34:38+00:00	esl	7423181	José María Yasmina María Belén	10.0
9084	9084	JP	ramxxnew	English Intermediate Level 4  (ESLI4)	2023-01-12 02:07:16+00:00	esl	7423353	Oriana Nelson Brunilda	10.0
9085	9085	CL	ebjcanaway	English Basic Level 3 (ESLB3)	2023-01-12 02:56:07+00:00	esl	7423682	Maite Orfeo Roberto	0.0
9086	9086	MX	mmaxxnia	Membresías Canaway - 12 meses - $599 USD	2023-01-12 20:16:26+00:00	membresia	7425804	Osvaldo Lucrecia Priscila	120.0
9087	9087	CA	lmqxxnew	English For Business - February (EFB)	2023-01-14 17:34:38+00:00	efb	7437965	Jhonny Rodrigo Félix	10.0
9088	9088	CL		English Intermediate Level 6 (ESLI6)	2023-01-13 17:25:34+00:00	esl	7438170	Romualdo Corina Irma	10.0
9089	9089	CO	mjgxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-14 00:21:16+00:00	membresia	7439159	Consuela Yésica Balbina	80.0
9090	9090	PE	jflxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-14 03:30:10+00:00	membresia	7439310	Romualdo Corina Irma	80.0
9091	9091	CA		Membresías Canaway - 6 meses - $399 USD	2023-01-14 11:49:13+00:00	membresia	7439813	Osvaldo Lucrecia Priscila	80.0
9092	9092	CL		Induction Level 1 (IND1)	2023-01-14 18:10:11+00:00	esl	7439923	Osvaldo Lucrecia Priscila	10.0
9093	9093	CL	djgxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-15 03:57:44+00:00	membresia	7440248	José María Yasmina María Belén	80.0
9094	9094	CA		Conversation - Basic level - February (CON-B)	2023-01-15 23:09:45+00:00	con	7440642	Jhonny Rodrigo Félix	10.0
9095	9095	CL	kfbxxnew	2 cursos x $130 USD	2023-01-16 18:03:09+00:00	2 cursos x $130	7441404	Maite Orfeo Roberto	20.0
9096	9096	CL	kfbxxnew	2 cursos x $130 USD	2023-01-16 18:25:18+00:00	2 cursos x $130	7441503	Maite Orfeo Roberto	20.0
9097	9097	CL	djg75new	English Basic Level 4 (ESLB4)	2023-01-16 22:53:02+00:00	esl	7442079	José María Yasmina María Belén	10.0
9098	9098	CA	djgxxnew	2 cursos x $130 USD	2023-01-16 23:41:13+00:00	2 cursos x $130	7442259	José María Yasmina María Belén	20.0
9099	9099	MX	mmaxxnia	2 cursos x $130 USD	2023-01-17 01:32:07+00:00	2 cursos x $130	7442512	Osvaldo Lucrecia Priscila	20.0
9100	9100	CL	jflxxnia	Membresías Canaway - 9 meses - $499 USD	2023-01-17 03:49:23+00:00	membresia	7443895	Romualdo Corina Irma	100.0
9101	9101	PE		Canaway Private School - Tuition: Special payment	2023-01-17 14:49:32+00:00	cps	7444099	Romualdo Corina Irma	10.0
9102	9102	HN		English Intermediate Level 8 (ESLI8)	2023-01-17 20:40:59+00:00	esl	7445808	Romualdo Corina Irma	10.0
9103	9103	CL	ytfxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-17 22:19:11+00:00	membresia	7445928	Fabián Pepe Laurentino	120.0
9104	9104	CL		2 cursos x $130 USD	2023-01-18 03:28:19+00:00	2 cursos x $130	7446246	Maite Orfeo Roberto	20.0
9105	9105	CA	mjg75new	Conversation - Intermediate level - February (CON-I)	2023-01-18 03:35:37+00:00	con	7446482	Consuela Yésica Balbina	10.0
9106	9106	CL	lmqxxrec	2 cursos x $130 USD	2023-01-18 18:44:47+00:00	2 cursos x $130	7446919	Jhonny Rodrigo Félix	20.0
9107	9107	CL	mjgxxnew	2 cursos x $130 USD	2023-01-18 22:50:53+00:00	2 cursos x $130	7447438	Consuela Yésica Balbina	20.0
9108	9108	EC	djg59rec	English Advanced Level 1 (ESLA1)	2023-01-19 00:13:22+00:00	esl	7447536	José María Yasmina María Belén	10.0
9109	9109	CA	mjgxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-19 00:53:01+00:00	membresia	7447694	Consuela Yésica Balbina	80.0
9110	9110	PE	djg75new	English Basic Level 9 (ESLB9)	2023-01-19 03:54:26+00:00	esl	7448257	José María Yasmina María Belén	10.0
9111	9111	CA	jflxxnia	Conversation - Intermediate level - February (CON-I)	2023-01-19 21:12:58+00:00	con	7448843	Romualdo Corina Irma	10.0
9112	9112	CL	mmaxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-20 01:25:47+00:00	membresia	7449193	Osvaldo Lucrecia Priscila	120.0
9113	9113	AR	mjgxxnew	2 cursos x $130 USD	2023-01-20 04:48:02+00:00	2 cursos x $130	7449288	Consuela Yésica Balbina	20.0
9114	9114	CL	mmaxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-20 16:26:51+00:00	membresia	7449675	Osvaldo Lucrecia Priscila	80.0
9115	9115	CL	kfbxxnew	Conversation - Basic level - February (CON-B)	2023-01-20 17:58:56+00:00	con	7450096	Maite Orfeo Roberto	10.0
9116	9116	CL		Conversation - Basic level - February (CON-B),English Basic Level 7 (ESLB7)	2023-01-20 21:21:27+00:00	con	7450387	Romualdo Corina Irma	10.0
9117	9117	CL		Conversation - Basic level - February (CON-B),English Basic Level 7 (ESLB7)	2023-01-20 21:21:27+00:00	esl	7450387	Romualdo Corina Irma	10.0
9118	9118	PE	jflcps	Canaway Private School - Tuition: Special payment	2023-01-20 21:27:52+00:00	cps	7450401	Romualdo Corina Irma	60.0
9119	9119	EC	djgxxrec	Canaway Private School - Tuition (OLD): Monthly for 12 months	2023-01-21 00:59:20+00:00	cps	7450788	José María Yasmina María Belén	70.0
9120	9120	CA	jflxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-21 16:32:22+00:00	membresia	7450941	Romualdo Corina Irma	80.0
9121	9121	CL	jflxxnia	Membresías Canaway - 12 meses - $599 USD	2023-01-22 01:24:00+00:00	membresia	7451161	Romualdo Corina Irma	120.0
9122	9122	US	jflxxnia	Conversation - Intermediate level - February (CON-I)	2023-01-22 04:51:48+00:00	con	7451267	Romualdo Corina Irma	10.0
9123	9123	MX	mmacps	Canaway Private School - Tuition: Monthly for 12 months	2023-01-22 18:37:01+00:00	cps	7451703	Osvaldo Lucrecia Priscila	80.0
9124	9124	CA	kfbxxnew	Conversation - Basic level - February (CON-B)	2023-01-22 22:37:43+00:00	con	7451996	Maite Orfeo Roberto	10.0
9125	9125	PA	ramxxnew	2 cursos x $130 USD	2023-01-23 01:43:08+00:00	2 cursos x $130	7452030	Oriana Nelson Brunilda	20.0
9126	9126	PE	ytfxxnew	2 cursos x $130 USD	2023-01-23 02:41:26+00:00	2 cursos x $130	7452138	Fabián Pepe Laurentino	20.0
9127	9127	PE	ytfxxnew	Conversation - Basic level - February (CON-B)	2023-01-23 02:49:46+00:00	con	7452223	Fabián Pepe Laurentino	10.0
9128	9128	CO	lmqxxnew	2 cursos x $130 USD	2023-01-23 16:33:49+00:00	2 cursos x $130	7452621	Jhonny Rodrigo Félix	20.0
9129	9129	MX	mmacps	Canaway Private School - Tuition: Monthly for 12 months	2023-01-23 20:12:31+00:00	cps	7452981	Osvaldo Lucrecia Priscila	80.0
9130	9130	CL	ytfxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-24 00:27:33+00:00	membresia	7453311	Fabián Pepe Laurentino	120.0
9131	9131	CA	kfbxxnew	2 cursos x $130 USD	2023-01-24 01:46:52+00:00	2 cursos x $130	7453613	Maite Orfeo Roberto	20.0
9132	9132	CA	djgxxnew	4 cursos x $250 USD	2023-01-24 02:48:22+00:00	4 cursos x $250	7453805	José María Yasmina María Belén	50.0
9133	9133	CA	ytfxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-24 14:20:53+00:00	membresia	7454835	Fabián Pepe Laurentino	80.0
9134	9134	CL	jflxxnia	Induction Level 1 (IND1)	2023-01-24 16:04:40+00:00	esl	7455015	Romualdo Corina Irma	10.0
9135	9135	CZ	jflxxnia	4 cursos x $250 USD	2023-01-24 19:13:53+00:00	4 cursos x $250	7455349	Romualdo Corina Irma	50.0
9136	9136	CA	jflxxnia	2 cursos x $130 USD	2023-01-24 20:24:40+00:00	2 cursos x $130	7455425	Romualdo Corina Irma	20.0
9137	9137	US	ytfxxnew	2 cursos x $130 USD	2023-01-24 23:12:47+00:00	2 cursos x $130	7455945	Fabián Pepe Laurentino	20.0
9138	9138	US	ytfxxnew	Conversation - Intermediate level - February (CON-I)	2023-01-24 23:56:09+00:00	con	7456179	Fabián Pepe Laurentino	10.0
9139	9139	CL	mma69nemenf	English Basic Level 1 (ESLB1)	2023-01-25 14:09:38+00:00	esl	7456691	Osvaldo Lucrecia Priscila	10.0
9140	9140	CL	mmaxxnia	4 cursos x $250 USD	2023-01-25 14:39:14+00:00	4 cursos x $250	7457242	Osvaldo Lucrecia Priscila	50.0
9141	9141	CL	mmaxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-25 16:10:56+00:00	membresia	7458384	Osvaldo Lucrecia Priscila	80.0
9142	9142	CL	ytfxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-25 16:42:10+00:00	membresia	7459955	Fabián Pepe Laurentino	80.0
9143	9143	CL	jflxxrec	Conversation - Basic level - February (CON-B)	2023-01-25 18:09:28+00:00	con	7462803	Romualdo Corina Irma	10.0
9144	9144	CA	ytfxxrec	English Basic Level 5 (ESLB5)	2023-01-25 19:18:40+00:00	esl	7465361	Fabián Pepe Laurentino	10.0
9145	9145	CL	mjgxxnew	English Basic Level 1 (ESLB1)	2023-01-25 21:02:21+00:00	esl	7465589	Consuela Yésica Balbina	10.0
9146	9146	CA	lmqxxnew	2 cursos x $130 USD	2023-01-25 22:57:02+00:00	2 cursos x $130	7465774	Jhonny Rodrigo Félix	20.0
9147	9147	CL		English Advanced Level 1 (ESLA1)	2023-01-25 23:47:46+00:00	esl	7465947	Ovidia Arsenio Maxi	10.0
9148	9148	MX	mmaxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-26 01:23:12+00:00	membresia	7466206	Osvaldo Lucrecia Priscila	80.0
9149	9149	CL		Membresías Canaway - 6 meses - $399 USD	2023-01-26 02:31:23+00:00	membresia	7466473	José María Yasmina María Belén	80.0
9150	9150	PE	mmaxxnia	2 cursos x $130 USD	2023-01-26 02:56:13+00:00	2 cursos x $130	7466718	Osvaldo Lucrecia Priscila	20.0
9151	9151	US	jflxxnia	Induction Level 1 (IND1)	2023-01-26 18:26:27+00:00	esl	7467730	Romualdo Corina Irma	10.0
9152	9152	PE		Canaway Private School - Tuition: Special payment	2023-01-26 21:19:03+00:00	cps	7468140	Romualdo Corina Irma	10.0
9153	9153	PE		Canaway Private School - Tuition: Monthly for 10 months	2023-01-26 21:23:32+00:00	cps	7468273	Romualdo Corina Irma	100.0
9154	9154	CO	mmaxxnia	4 cursos x $250 USD	2023-01-26 21:39:07+00:00	4 cursos x $250	7468346	Osvaldo Lucrecia Priscila	50.0
9155	9155	CL	djgxxnia	Membresías Canaway - 6 meses - $399 USD	2023-01-26 22:15:18+00:00	membresia	7468603	José María Yasmina María Belén	80.0
9156	9156	PE	kfb65nedj23	English Advanced Level 4 (ESLA4)	2023-01-26 22:33:51+00:00	esl	7468703	Maite Orfeo Roberto	10.0
9157	9157	CO	mmaxxnia	2 cursos x $130 USD	2023-01-26 23:18:00+00:00	2 cursos x $130	7468879	Osvaldo Lucrecia Priscila	20.0
9158	9158	PE	jflcps	Canaway Private School - Tuition: Full course payment	2023-01-27 00:23:27+00:00	cps	7468968	Romualdo Corina Irma	120.0
9159	9159	CL	jflxxrec	English Basic Level 1 (ESLB1)	2023-01-27 02:25:23+00:00	esl	7469108	Romualdo Corina Irma	10.0
9160	9160	CL	lmq71new	English Basic Level 3 (ESLB3)	2023-01-27 02:23:05+00:00	esl	7469287	Jhonny Rodrigo Félix	10.0
9161	9161	CL		4 cursos x $250 USD	2023-01-27 02:26:44+00:00	4 cursos x $250	7469390	Osvaldo Lucrecia Priscila	50.0
9162	9162	CL		Induction Level 2 (IND2)	2023-01-27 16:08:57+00:00	esl	7470169	Jhonny Rodrigo Félix	10.0
9163	9163	CL	kfbxxnew	2 cursos x $130 USD,English for Pre Kids - February (EFP)	2023-01-27 18:28:10+00:00	2 cursos x $130	7470366	Maite Orfeo Roberto	20.0
9164	9164	CL	kfbxxnew	2 cursos x $130 USD,English for Pre Kids - February (EFP)	2023-01-27 18:28:10+00:00	efk	7470366	Maite Orfeo Roberto	10.0
9165	9165	CL	ytfxxnew	Preparación IELTS - 3 meses - $237 USD	2023-01-27 18:47:24+00:00	ielts	7470461	Fabián Pepe Laurentino	40.0
9166	9166	PE	ytfxxnew	2 cursos x $130 USD	2023-01-27 22:21:37+00:00	2 cursos x $130	7470984	Fabián Pepe Laurentino	20.0
9167	9167	CL	mmaxxrec	Membresías Canaway - 6 meses - $399 USD	2023-01-27 22:51:08+00:00	membresia	7471205	Osvaldo Lucrecia Priscila	80.0
9168	9168	CL	jfl71nia	English Basic Level 3 (ESLB3)	2023-01-27 23:06:37+00:00	esl	7471340	Romualdo Corina Irma	10.0
9169	9169	PA	jflxxrec	4 cursos x $250 USD	2023-01-28 00:26:04+00:00	4 cursos x $250	7471746	Romualdo Corina Irma	50.0
9170	9170	CA	ytfxxnew	Membresías Canaway - 6 meses - $399 USD	2023-01-28 00:46:18+00:00	membresia	7471847	Fabián Pepe Laurentino	80.0
9171	9171	PE	lmqxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-28 19:27:21+00:00	membresia	7472986	Jhonny Rodrigo Félix	120.0
9172	9172	CL	lmqxxnew	Membresías Canaway - 12 meses - $599 USD	2023-01-28 20:52:39+00:00	membresia	7473073	Jhonny Rodrigo Félix	120.0
